datetime,turbine_id,wind_speed,temp,power,sample_count
2023-03-11 00:00:00,T1,7.026666666666666,15.353333333333333,0.42,6
2023-03-11 00:00:00,T2,6.855,15.141666666666666,0.4083333333333334,6
2023-03-11 01:00:00,T1,6.195,14.238333333333335,0.30833333333333335,6
2023-03-11 01:00:00,T2,6.181666666666666,14.181666666666667,0.3016666666666667,6
2023-03-11 02:00:00,T1,7.1433333333333335,13.573333333333332,0.43166666666666664,6
2023-03-11 02:00:00,T2,7.033333333333334,13.501666666666667,0.43500000000000005,6
2023-03-11 03:00:00,T1,8.878333333333332,12.556666666666667,0.6233333333333334,6
2023-03-11 03:00:00,T2,8.861666666666666,12.64,0.6533333333333333,6
2023-03-11 04:00:00,T1,11.714999999999998,11.32,0.945,6
2023-03-11 04:00:00,T2,11.723333333333334,11.576666666666666,0.975,6
2023-03-11 05:00:00,T1,11.94,12.181666666666667,0.9566666666666667,6
2023-03-11 05:00:00,T2,12.101666666666667,12.085,0.98,6
2023-03-11 06:00:00,T1,10.615,14.195,0.8316666666666667,6
2023-03-11 06:00:00,T2,11.108333333333334,14.088333333333333,0.8866666666666667,6
2023-03-11 07:00:00,T1,11.176666666666668,11.768333333333333,0.91,6
2023-03-11 07:00:00,T2,11.358333333333334,11.54,0.9500000000000001,6
2023-03-11 08:00:00,T1,9.03,9.915,0.7383333333333333,6
2023-03-11 08:00:00,T2,8.953333333333333,9.745,0.7333333333333334,6
2023-03-11 09:00:00,T1,12.056666666666667,14.32,0.9533333333333333,6
2023-03-11 09:00:00,T2,11.583333333333334,14.311666666666667,0.9483333333333333,6
2023-03-11 10:00:00,T1,13.496666666666668,17.345,0.9700000000000001,6
2023-03-11 10:00:00,T2,13.653333333333334,17.32,0.9899999999999999,6
2023-03-11 11:00:00,T1,13.88,18.151666666666667,0.9700000000000001,6
2023-03-11 11:00:00,T2,13.298333333333332,18.171666666666667,0.9883333333333333,6
2023-03-11 12:00:00,T1,14.205,18.795,0.9700000000000001,6
2023-03-11 12:00:00,T2,13.863333333333335,18.855,0.9883333333333333,6
2023-03-11 13:00:00,T1,14.698333333333332,20.27,0.9700000000000001,6
2023-03-11 13:00:00,T2,14.441666666666668,20.356666666666666,0.9899999999999999,6
2023-03-11 14:00:00,T1,13.668333333333335,21.081666666666667,0.9700000000000001,6
2023-03-11 14:00:00,T2,13.165,21.171666666666667,0.985,6
2023-03-11 15:00:00,T1,12.635,22.138333333333332,0.9683333333333333,6
2023-03-11 15:00:00,T2,11.81,22.278333333333336,0.9433333333333334,6
2023-03-11 16:00:00,T1,11.643333333333333,22.688333333333333,0.9199999999999999,6
2023-03-11 16:00:00,T2,11.101666666666667,22.679999999999996,0.9,6
2023-03-11 17:00:00,T1,10.355,22.151666666666667,0.835,6
2023-03-11 17:00:00,T2,10.31,21.955,0.8233333333333334,6
2023-03-11 18:00:00,T1,10.551666666666668,21.488333333333333,0.86,6
2023-03-11 18:00:00,T2,9.963333333333333,21.195,0.8083333333333332,6
2023-03-11 19:00:00,T1,10.288333333333332,21.761666666666667,0.7783333333333333,6
2023-03-11 19:00:00,T2,10.943333333333333,21.69333333333333,0.8716666666666667,6
2023-03-11 20:00:00,T1,10.573333333333334,21.771666666666665,0.7733333333333333,6
